CustomerID,Age,Gender,Income,Channel,CampaignType,Cost,ClickThroughRate,ConversionRate,Impressions,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversions,Revenue,Cost per Impression,Revenue Per Impression,Conversions Rate
13725,41,Female,31880,SEO,Consideration,612.9994718,0.030315353,0.045346031,2,7.306866611,3.178099428,26,7,8,1,1928,0,0,306.4997359,0,0.022673016
13714,19,Female,108713,SEO,Conversion,3927.956305,0.171734694,0.085736865,0,4.482720803,11.19366827,80,16,5,9,3612,1,100,,,
8542,49,Female,104946,SEO,Awareness,7491.98521,0.073281737,0.016433618,33,9.791835852,8.397890309,60,3,7,5,40,1,100,227.0298548,3.03030303,0.000497988
8543,18,Male,115533,SEO,Awareness,1545.502634,0.153199587,0.065430943,14,6.887699689,12.90918769,44,7,3,6,3437,1,100,110.3930453,7.142857143,0.004673639
13712,40,Male,20637,SEO,Consideration,1807.740694,0.101877473,0.086077948,28,4.867390668,11.16273259,18,4,0,2,92,1,100,64.56216764,3.571428571,0.003074212
13705,43,Female,120651,SEO,Conversion,9468.657198,0.095308234,0.11912222,6,6.735621686,6.123021914,97,19,8,2,107,1,100,1578.109533,16.66666667,0.019853703
13704,54,Male,147422,SEO,Consideration,4332.833542,0.020930621,0.101417769,6,8.745993812,4.699429658,68,8,5,2,4954,1,100,722.1389237,16.66666667,0.016902962
13697,56,Male,67918,SEO,Conversion,2186.097056,0.258391833,0.143113289,49,5.907058462,10.01048646,51,16,3,5,2628,1,100,44.61422563,2.040816327,0.002920679
13683,20,Female,62995,SEO,Conversion,7027.963393,0.255551596,0.096968611,36,5.089272065,0.716509604,68,2,9,3,3533,1,100,195.2212054,2.777777778,0.002693573
13677,27,Female,96326,SEO,Conversion,3085.495375,0.079711776,0.013033066,23,4.039002648,3.411896548,68,11,8,0,3970,1,100,134.1519728,4.347826087,0.000566655
13674,67,Female,42743,SEO,Consideration,6933.427111,0.281159181,0.168225289,23,5.932198373,8.595878597,37,10,2,8,3380,1,100,301.4533527,4.347826087,0.007314143
13671,61,Female,137882,SEO,Conversion,1444.497369,0.212051205,0.185532873,4,5.827080824,13.33703125,92,3,3,0,674,1,100,361.1243423,25,0.046383218
13664,46,Female,61815,SEO,Awareness,2212.69799,0.072215086,0.171411489,13,7.433272777,8.962969445,12,16,9,1,243,1,100,170.2075377,7.692307692,0.013185499
13656,63,Male,113792,SEO,Awareness,4209.388056,0.035597943,0.04968431,22,3.212236617,10.98910078,19,4,8,1,3329,0,0,191.3358207,0,0.002258378
13653,32,Female,50737,SEO,Conversion,4580.390206,0.148966682,0.163654741,4,3.699562517,1.912689802,66,12,6,4,1662,1,100,1145.097552,25,0.040913685
13651,48,Male,101109,SEO,Conversion,6312.717604,0.19758175,0.159998751,39,5.177792547,10.97311422,85,7,5,7,3190,1,100,161.8645539,2.564102564,0.004102532
13643,26,Female,66865,SEO,Retention,9323.731638,0.039772792,0.079139619,9,7.761728992,11.621095,19,14,0,6,554,1,100,1035.970182,11.11111111,0.008793291
13636,33,Female,66479,SEO,Conversion,6663.808935,0.095537156,0.140522863,49,6.143154342,4.778322919,13,7,1,4,4851,1,100,135.9961007,2.040816327,0.002867814
13634,60,Male,99883,SEO,Consideration,2118.833275,0.133749938,0.162619779,46,5.1509569,10.41783737,41,3,8,0,1579,1,100,46.06159293,2.173913043,0.003535213
13632,33,Female,55702,SEO,Consideration,7914.490271,0.272792988,0.0311945,36,7.463456128,4.727601401,73,8,2,3,4267,1,100,219.846952,2.777777778,0.000866514
13631,69,Male,37085,SEO,Consideration,5289.461906,0.232352103,0.039283177,7,2.27265504,1.376879957,72,10,6,1,3567,0,0,755.6374151,0,0.005611882
13619,61,Female,68484,SEO,Conversion,5617.012568,0.011828434,0.047363168,7,1.225810075,11.13083512,45,17,1,2,3671,1,100,802.4303669,14.28571429,0.006766167
13614,19,Female,140321,SEO,Awareness,2583.691993,0.25753801,0.098340009,6,1.637026327,2.3099849,37,7,8,4,62,0,0,430.6153322,0,0.016390002
13608,30,Female,126360,SEO,Awareness,9348.49357,0.169340933,0.110658652,38,8.069022789,11.07264492,18,11,0,4,3092,1,100,246.0129887,2.631578947,0.00291207
8564,54,Male,91519,SEO,Awareness,4151.696599,0.02322747,0.18790045,10,2.863951717,14.33057109,36,2,2,4,4538,0,0,415.1696599,0,0.018790045
13605,45,Male,115923,SEO,Retention,9938.146245,0.166642068,0.05710569,30,2.601838739,10.91218563,11,10,5,1,3664,1,100,331.2715415,3.333333333,0.001903523
13599,29,Male,36464,SEO,Conversion,285.0427638,0.114012738,0.104728025,32,9.18901016,5.612310591,69,7,5,9,780,1,100,8.907586369,3.125,0.003272751
13588,34,Male,35642,SEO,Conversion,7034.251451,0.031754838,0.107308171,21,5.501487356,10.37335746,75,10,6,6,4077,1,100,334.9643548,4.761904762,0.005109913
13586,67,Male,133094,SEO,Conversion,7360.259684,0.214007104,0.178497516,45,7.64706344,11.64460159,60,15,0,0,967,1,100,163.5613263,2.222222222,0.003966611
13583,29,Male,125711,SEO,Consideration,7836.20515,0.21593719,0.033213057,43,4.872831857,4.143257123,21,10,3,9,1651,1,100,182.2373291,2.325581395,0.000772397
8570,27,Male,148075,SEO,Retention,2925.247324,0.100613644,0.144728749,1,7.361161157,5.941229657,65,13,3,9,2461,1,100,2925.247324,100,0.144728749
8571,60,Female,56366,SEO,Awareness,4760.828703,0.048140378,0.103608051,48,6.459687991,9.517095095,42,12,1,9,1449,1,100,99.18393131,2.083333333,0.002158501
13574,27,Male,83843,SEO,Consideration,8263.321398,0.157211365,0.079018779,14,9.749267095,1.571893431,78,17,0,5,1449,1,100,590.2372427,7.142857143,0.005644199
8573,46,Male,119830,SEO,Retention,5260.535762,0.196731887,0.018588316,11,7.827676836,8.234639953,83,4,7,3,1606,1,100,478.2305238,9.090909091,0.001689847
13559,28,Female,76467,SEO,Conversion,3737.163246,0.264838296,0.151230362,24,8.75990466,4.317498118,88,8,1,5,1933,1,100,155.7151353,4.166666667,0.006301265
13557,42,Female,84388,SEO,Retention,725.9663894,0.254104916,0.064514605,3,9.135021103,11.49245488,72,10,8,1,1395,1,100,241.9887965,33.33333333,0.021504868
13556,55,Female,147108,SEO,Consideration,2535.332028,0.204887945,0.164564119,24,2.69885475,12.0876096,85,10,5,4,3770,1,100,105.6388345,4.166666667,0.006856838
8577,63,Female,103422,SEO,Conversion,9121.984664,0.223296842,0.053105997,46,5.191366096,13.92384366,42,18,4,1,2214,1,100,198.3040144,2.173913043,0.001154478
13552,21,Female,112045,SEO,Conversion,7076.925908,0.281565211,0.024908044,6,6.024723068,10.51218659,87,8,2,1,4326,1,100,1179.487651,16.66666667,0.004151341
8579,68,Female,64296,SEO,Conversion,7588.60291,0.228475277,0.130015079,38,3.76834254,11.70577981,12,1,9,4,1307,1,100,199.7000766,2.631578947,0.003421449
13551,67,Female,105510,SEO,Awareness,5137.246284,0.205748928,0.087607204,20,2.483616303,3.827101719,64,3,0,2,2979,1,100,256.8623142,5,0.00438036
8581,52,Male,28301,SEO,Consideration,1835.743859,0.205827564,0.092509085,18,1.535527246,2.127687166,41,14,0,7,1297,1,100,101.9857699,5.555555556,0.005139394
13544,51,Female,114377,SEO,Retention,2209.698634,0.066912163,0.071637994,29,7.67268642,5.953081901,59,10,6,0,2637,1,100,76.19650462,3.448275862,0.002470276
13534,27,Male,74971,SEO,Awareness,7450.823821,0.090572018,0.022350437,8,9.163835654,5.4340469,35,6,1,3,4973,1,100,931.3529776,12.5,0.002793805
13533,19,Female,58872,SEO,Retention,9301.379016,0.088407452,0.157669008,8,5.998210067,4.517257559,3,1,7,7,4753,1,100,1162.672377,12.5,0.019708626
13532,60,Male,128963,SEO,Awareness,3253.461539,0.287575508,0.135469545,13,1.9476154,7.709411771,96,1,2,1,2826,0,0,250.2662722,0,0.010420734
13530,46,Female,66696,SEO,Awareness,3996.923974,0.136421122,0.016551516,9,3.432070451,6.300169271,97,2,8,1,3063,0,0,444.1026638,0,0.001839057
8587,43,Female,55779,SEO,Conversion,7334.394477,0.220530415,0.147419969,10,2.543543391,8.345351461,94,13,5,4,130,1,100,733.4394477,10,0.014741997
13520,60,Male,120784,SEO,Conversion,3109.381301,0.023738671,0.121762147,5,1.014791368,10.97181747,87,6,4,6,2704,1,100,621.8762602,20,0.024352429
13504,68,Male,83305,SEO,Retention,1430.947149,0.0731935,0.091012368,18,2.229181638,1.215972734,97,17,8,5,4350,1,100,79.49706383,5.555555556,0.005056243
13503,38,Female,144045,SEO,Awareness,5103.453095,0.094241375,0.017029645,37,8.546864621,10.62105134,50,6,7,1,3971,1,100,137.9311647,2.702702703,0.000460261
13498,30,Male,113278,SEO,Retention,4394.41214,0.110113818,0.111409835,34,8.670465365,6.683039059,72,18,2,8,1048,1,100,129.2474159,2.941176471,0.00327676
13491,20,Female,132312,SEO,Retention,2377.453675,0.040206004,0.090801555,19,4.010657263,4.415163615,89,13,5,3,2787,1,100,125.1291408,5.263157895,0.004779029
13483,44,Female,137017,SEO,Conversion,7273.770679,0.247464306,0.050500649,3,7.242518174,5.090266893,57,19,2,3,4221,1,100,2424.590226,33.33333333,0.01683355
8594,21,Female,42300,SEO,Awareness,2161.030292,0.235735359,0.1108411,49,9.26632887,5.614091202,98,6,2,9,4828,1,100,44.10265902,2.040816327,0.002262063
13479,28,Male,137998,SEO,Retention,286.2214073,0.169177828,0.044972424,4,4.926693173,14.17125576,20,10,5,7,3801,1,100,71.55535183,25,0.011243106
13473,57,Male,61576,SEO,Retention,5098.941943,0.297671533,0.105630528,43,2.16592285,13.87535423,0,1,9,9,2460,1,100,118.5800452,2.325581395,0.002456524
13470,57,Female,75149,SEO,Awareness,5935.095771,0.062675278,0.191521857,19,9.698048748,8.26155415,84,14,7,5,443,1,100,312.3734616,5.263157895,0.010080098
13464,63,Female,31357,SEO,Retention,2157.505163,0.137569411,0.054146927,12,8.255999985,9.778718652,46,9,8,9,589,1,100,179.7920969,8.333333333,0.004512244
13457,39,Female,149057,SEO,Conversion,1455.841523,0.03708426,0.035488807,35,8.846438919,8.629743924,23,12,4,0,4810,1,100,41.59547209,2.857142857,0.001013966
13455,18,Male,43100,SEO,Retention,8209.248385,0.056782338,0.028410751,43,5.671439734,4.33410939,54,0,1,8,2781,0,0,190.9127531,0,0.000660715
13453,45,Female,96935,SEO,Retention,6151.383793,0.10363333,0.198302666,34,5.04653277,6.316425825,46,17,3,9,1794,1,100,180.9230527,2.941176471,0.005832431
13451,29,Male,39575,SEO,Retention,742.7108531,0.065358525,0.089391148,34,3.277357738,1.906469176,38,19,2,0,696,0,0,21.84443686,0,0.002629151
13434,30,Female,50359,SEO,Awareness,9239.732499,0.118166488,0.11769031,3,3.724551242,4.696737694,25,13,6,4,1318,1,100,3079.910833,33.33333333,0.039230103
8604,54,Female,138216,SEO,Conversion,378.8334408,0.115198429,0.097589466,15,8.260827031,0.842629419,43,18,6,2,4401,1,100,25.25556272,6.666666667,0.006505964
13412,19,Female,113039,SEO,Retention,6585.286855,0.024626934,0.07565558,29,2.608277068,0.769860804,45,17,8,9,3202,1,100,227.0788571,3.448275862,0.002608813
13393,59,Female,46799,SEO,Awareness,8979.535136,0.125823014,0.062194666,29,2.951885077,3.675763892,38,14,2,8,4741,1,100,309.6391426,3.448275862,0.002144644
8607,52,Male,139870,SEO,Awareness,5891.916277,0.257131502,0.142382497,29,9.435593302,4.24297774,43,11,3,0,887,1,100,203.1695268,3.448275862,0.004909741
8608,66,Female,147897,SEO,Awareness,4141.09864,0.283049916,0.082708472,14,6.597595832,4.205201157,5,15,6,9,2333,1,100,295.79276,7.142857143,0.005907748
13386,43,Female,119258,SEO,Retention,6950.932567,0.298614164,0.025299832,39,4.511932948,5.698143391,36,17,3,2,4746,1,100,178.2290402,2.564102564,0.000648714
13383,48,Female,108047,SEO,Awareness,9147.023347,0.015560142,0.076120716,5,9.544860749,7.935518597,13,14,6,9,1810,1,100,1829.404669,20,0.015224143
13373,46,Female,50615,SEO,Retention,5809.737158,0.193234907,0.031089794,2,1.904893147,11.68657128,55,12,7,6,2437,1,100,2904.868579,50,0.015544897
13371,36,Female,77352,SEO,Conversion,2441.530386,0.10434246,0.123158339,34,3.556881846,5.719637593,31,1,5,4,3112,1,100,71.80971724,2.941176471,0.003622304
13366,49,Female,33704,SEO,Consideration,4169.950611,0.03875356,0.17070866,16,5.521775811,1.299320838,22,0,5,7,1925,1,100,260.6219132,6.25,0.010669291
13364,62,Male,96019,SEO,Retention,6428.282424,0.176528197,0.07166291,34,2.650161426,13.19053609,41,2,3,2,982,1,100,189.0671301,2.941176471,0.002107733
13363,65,Male,120146,SEO,Retention,768.2128285,0.238446761,0.142022096,20,7.155094852,6.687352127,30,0,6,4,4549,1,100,38.41064143,5,0.007101105
13359,53,Female,131113,SEO,Consideration,1080.870859,0.156184202,0.143573511,39,9.419717996,11.82789749,53,10,1,1,423,1,100,27.71463741,2.564102564,0.003681372
13356,32,Male,136815,SEO,Awareness,4166.259865,0.05303448,0.184656053,37,6.701319117,14.51495236,37,3,8,3,1955,1,100,112.601618,2.702702703,0.004990704
13354,48,Female,138430,SEO,Retention,2696.004194,0.172369785,0.133048444,27,6.963339372,7.059834879,75,11,5,6,2054,1,100,99.85200719,3.703703704,0.00492772
13348,47,Male,119895,SEO,Awareness,8035.093828,0.297255388,0.163822121,18,3.477805523,2.228427326,74,8,9,2,3884,1,100,446.3941016,5.555555556,0.009101229
13344,48,Male,42720,SEO,Consideration,4041.914905,0.27867062,0.064104571,21,9.284579844,9.371688567,5,13,4,6,4492,1,100,192.4721383,4.761904762,0.003052599
13341,21,Male,139645,SEO,Awareness,6908.321602,0.26947497,0.152073516,16,6.719928637,9.444860363,33,9,1,6,2012,1,100,431.7701001,6.25,0.009504595
13340,57,Female,88480,SEO,Consideration,3573.890951,0.138966739,0.112228575,37,2.641093646,9.197505704,55,16,1,5,3187,1,100,96.59164732,2.702702703,0.003033205
13339,31,Female,149884,SEO,Consideration,3680.878565,0.088404525,0.173519264,1,2.591519175,14.46674822,0,15,0,9,1789,0,0,3680.878565,0,0.173519264
13329,30,Male,95886,SEO,Retention,4045.47167,0.025227626,0.148055239,43,1.417457274,1.258320451,84,14,4,7,1547,1,100,94.08073651,2.325581395,0.003443145
13327,35,Female,108327,SEO,Consideration,695.8148743,0.184319652,0.100505216,12,8.467864048,6.684138723,42,14,2,6,3834,1,100,57.98457286,8.333333333,0.008375435
13323,45,Female,142722,SEO,Consideration,2117.366311,0.082937911,0.145989292,18,7.20627356,5.421628623,78,19,4,3,4202,1,100,117.6314617,5.555555556,0.008110516
13322,32,Female,21304,SEO,Conversion,8285.973792,0.058033141,0.022593423,6,8.678368428,8.406166868,78,16,8,6,1280,1,100,1380.995632,16.66666667,0.003765571
8628,34,Female,119405,SEO,Consideration,8274.890174,0.289800541,0.054626019,33,3.224280589,5.556270848,96,7,9,7,2722,1,100,250.7542477,3.03030303,0.001655334
13319,64,Female,34546,SEO,Awareness,9334.057405,0.128743448,0.128678863,14,3.734672577,10.64464022,94,8,6,7,2038,1,100,666.7183861,7.142857143,0.009191347
8630,37,Male,61997,SEO,Awareness,8164.406741,0.131337351,0.066077074,0,8.021950672,8.00625269,73,9,7,0,1983,1,100,,,
13316,39,Female,31992,SEO,Consideration,8289.209607,0.277325598,0.045396784,15,6.260440655,9.659237832,66,2,8,8,2566,1,100,552.6139738,6.666666667,0.003026452
13312,65,Female,142416,SEO,Awareness,5524.55343,0.137573163,0.171211985,28,7.381864513,11.87811244,41,19,2,2,1041,1,100,197.3054796,3.571428571,0.006114714
13303,62,Female,146399,SEO,Consideration,2371.836737,0.073070155,0.133043869,22,7.734780982,14.4676452,46,13,4,8,2074,1,100,107.8107608,4.545454545,0.006047449
13297,31,Female,48517,SEO,Conversion,7191.473692,0.049180887,0.122766405,42,2.711911699,14.17545528,7,12,1,4,1192,1,100,171.2255641,2.380952381,0.00292301
13290,33,Male,31252,SEO,Conversion,2527.345649,0.214983263,0.010708251,44,2.509147707,14.20377467,31,18,5,5,2676,1,100,57.43967384,2.272727273,0.000243369
13286,26,Male,64085,SEO,Awareness,6924.118215,0.197477334,0.079510665,5,7.17062683,12.27725749,25,18,0,3,4701,1,100,1384.823643,20,0.015902133
13279,46,Female,101243,SEO,Retention,6533.238413,0.080824287,0.192730895,45,1.74222544,8.354382426,83,18,9,5,1051,1,100,145.1830758,2.222222222,0.004282909
13272,18,Female,118415,SEO,Retention,3325.417218,0.033214577,0.130302715,0,7.190881142,10.73515972,13,4,3,6,1592,1,100,,,
13256,65,Female,78714,SEO,Awareness,8456.671279,0.105540463,0.039170845,16,4.818313651,9.959162697,27,11,3,3,510,1,100,528.5419549,6.25,0.002448178
13255,30,Female,81858,SEO,Consideration,7858.037101,0.131932046,0.161435317,8,6.387087898,10.39685471,24,8,1,1,530,1,100,982.2546376,12.5,0.020179415
13253,65,Female,137296,SEO,Retention,1807.805016,0.135163662,0.197496857,16,7.821784286,3.286030531,40,6,7,0,4907,1,100,112.9878135,6.25,0.012343554
8642,26,Female,110855,SEO,Retention,2694.502172,0.285561946,0.178643414,10,7.468398453,12.59870803,26,0,3,7,3622,1,100,269.4502172,10,0.017864341
13248,68,Male,85125,SEO,Consideration,3793.31901,0.138793464,0.183131178,29,2.748929542,13.41436774,82,17,7,8,1515,1,100,130.8041038,3.448275862,0.006314868
8644,45,Female,104351,SEO,Retention,7022.069137,0.101951759,0.174807068,27,4.229246288,3.230538827,17,16,5,8,4369,1,100,260.0766347,3.703703704,0.006474336
13244,18,Female,42966,SEO,Consideration,1801.68872,0.113188254,0.030569102,45,3.073092346,11.23060611,36,4,4,3,4981,1,100,40.03752711,2.222222222,0.000679313
13242,64,Female,59931,SEO,Retention,5767.524119,0.101783736,0.028043995,40,5.190428889,5.65253137,6,9,1,8,1585,1,100,144.188103,2.5,0.0007011
13236,50,Female,141265,SEO,Retention,8899.968163,0.027496644,0.15268656,37,9.984040236,13.71048889,60,9,1,0,1842,1,100,240.5396801,2.702702703,0.004126664
13233,60,Female,21847,SEO,Consideration,9613.661993,0.09467787,0.019990687,17,6.166375912,6.194061687,50,15,5,9,1099,1,100,565.509529,5.882352941,0.001175923
13232,25,Male,20881,SEO,Awareness,1019.415809,0.068351224,0.040881618,35,9.919029056,5.604475599,94,9,4,8,386,1,100,29.12616597,2.857142857,0.001168046
8650,33,Male,125852,SEO,Awareness,1914.898118,0.114105052,0.157719795,25,4.207066541,8.93098525,45,5,8,7,52,1,100,76.59592472,4,0.006308792
13230,45,Female,124367,SEO,Conversion,1460.680016,0.225477901,0.095587711,44,3.884302931,13.63566447,69,6,1,9,812,1,100,33.19727309,2.272727273,0.002172448
13227,64,Female,74249,SEO,Awareness,7666.68918,0.225888515,0.177404921,45,6.644722523,2.199188795,29,2,1,8,3218,1,100,170.3708707,2.222222222,0.003942332
13224,28,Male,37330,SEO,Consideration,8020.484277,0.127188282,0.104058295,47,8.748191075,3.659270301,96,19,5,7,4219,1,100,170.6486016,2.127659574,0.002214006
13221,26,Male,103457,SEO,Conversion,7742.397166,0.176894332,0.025718036,32,4.260332879,8.645245537,86,4,6,3,4939,1,100,241.9499114,3.125,0.000803689
13217,64,Male,88096,SEO,Awareness,2119.539023,0.197537808,0.064362044,30,1.555465782,0.703564299,0,1,8,0,232,0,0,70.65130077,0,0.002145401
13215,31,Male,62987,SEO,Retention,286.19289,0.236510166,0.077839137,15,2.544059142,3.443802451,66,13,5,7,2639,1,100,19.079526,6.666666667,0.005189276
13213,59,Male,29551,SEO,Consideration,7704.798103,0.01286257,0.124163463,42,3.340418723,10.25611572,1,14,4,3,445,1,100,183.4475739,2.380952381,0.002956273
8658,40,Female,65588,SEO,Awareness,7497.962983,0.190590322,0.146056727,15,8.495331185,5.331733986,40,11,0,3,381,1,100,499.8641989,6.666666667,0.009737115
13211,60,Female,47265,SEO,Retention,693.7434578,0.035159416,0.155204244,36,6.344320772,1.084091126,59,12,6,7,3984,1,100,19.27065161,2.777777778,0.004311229
13176,59,Female,50802,SEO,Conversion,5514.021786,0.052455763,0.030458375,40,3.489611644,10.14451582,25,12,6,2,2387,1,100,137.8505447,2.5,0.000761459
13174,58,Male,46955,SEO,Retention,9935.015918,0.115578353,0.061435868,3,8.154980555,4.263434901,75,5,7,1,3443,1,100,3311.671973,33.33333333,0.020478623
13167,26,Female,59460,SEO,Conversion,5931.132252,0.194804364,0.044289274,46,3.992470802,2.0362706,45,19,8,9,3537,1,100,128.9376577,2.173913043,0.00096281
13166,38,Female,39943,SEO,Retention,8640.550936,0.297865071,0.170126269,45,6.630951591,6.98231733,96,10,1,2,15,1,100,192.012243,2.222222222,0.003780584
8664,31,Male,114805,SEO,Retention,4857.078563,0.059839735,0.197482882,7,3.249279329,2.51166729,23,14,4,8,1878,1,100,693.8683661,14.28571429,0.02821184
13162,56,Male,149189,SEO,Conversion,1283.862857,0.180321006,0.048666579,48,1.992918725,4.601082942,84,4,4,5,4176,1,100,26.74714285,2.083333333,0.001013887
13158,63,Male,61430,SEO,Conversion,7949.637839,0.152522189,0.121046143,26,6.919976376,4.793596512,80,7,7,0,1699,1,100,305.7553015,3.846153846,0.004655621
13154,49,Male,97193,SEO,Retention,3721.159521,0.139607175,0.107772976,9,4.023262629,14.60564181,88,13,1,8,3981,1,100,413.462169,11.11111111,0.011974775
13152,62,Female,128763,SEO,Retention,311.9827165,0.14172315,0.050029673,20,9.852725026,9.644458949,65,3,7,4,1652,1,100,15.59913583,5,0.002501484
13148,38,Female,144166,SEO,Awareness,7621.598044,0.144051762,0.050472094,44,2.193331606,6.811936217,89,13,4,0,2607,1,100,173.2181374,2.272727273,0.001147093
